result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,ingestion_date
23888,994,842,5,10,10,7,7,7,6.0,78,+24.331,6199138,68,15,1:17.099,155.815,2023-08-19T22:50:32.175+05:30
23889,994,807,4,27,11,8,8,8,4.0,78,+24.839,6199646,57,6,1:16.061,157.941,2023-08-19T22:50:32.175+05:30
23890,994,830,9,33,20,9,9,9,2.0,78,+25.317,6200124,60,1,1:14.260,161.772,2023-08-19T22:50:32.175+05:30
23891,994,832,4,55,8,10,10,10,1.0,78,+1:09.013,6243820,19,18,1:17.491,155.027,2023-08-19T22:50:32.175+05:30
23892,994,828,15,9,16,11,11,11,0.0,78,+1:09.864,6244671,19,12,1:16.936,156.145,2023-08-19T22:50:32.175+05:30
23893,994,815,10,11,9,12,12,12,0.0,78,+1:10.461,6245268,24,19,1:17.546,154.917,2023-08-19T22:50:32.175+05:30
23894,994,825,210,20,19,13,13,13,0.0,78,+1:14.823,6249630,20,17,1:17.476,155.057,2023-08-19T22:50:32.175+05:30
23895,994,838,1,2,12,14,14,14,0.0,77,\N,"",76,11,1:16.864,156.291,2023-08-19T22:50:32.175+05:30
23896,994,154,210,8,18,15,15,15,0.0,77,\N,"",74,2,1:14.822,160.557,2023-08-19T22:50:32.175+05:30
23897,994,845,3,35,13,16,16,16,0.0,77,\N,"",75,4,1:15.325,159.484,2023-08-19T22:50:32.175+05:30
23898,994,840,3,18,17,17,17,17,0.0,76,\N,"",61,3,1:14.944,160.295,2023-08-19T22:50:32.175+05:30
23899,994,844,15,16,14,"",R,18,0.0,70,\N,"",17,20,1:17.710,154.59,2023-08-19T22:50:32.175+05:30
23900,994,843,5,28,15,"",R,19,0.0,70,\N,"",15,16,1:17.172,155.667,2023-08-19T22:50:32.175+05:30
23901,994,4,1,14,7,"",R,20,0.0,52,\N,"",23,13,1:17.018,155.979,2023-08-19T22:50:32.175+05:30
23902,995,20,6,5,1,1,1,1,25.0,68,1:28:31.377,5311377,57,2,1:13.964,212.26,2023-08-19T22:50:32.175+05:30
23903,995,822,131,77,2,2,2,2,18.0,68,+7.376,5318753,51,3,1:13.992,212.179,2023-08-19T22:50:32.175+05:30
23904,995,830,9,33,3,3,3,3,15.0,68,+8.360,5319737,65,1,1:13.864,212.547,2023-08-19T22:50:32.175+05:30
23905,995,817,9,3,6,4,4,4,12.0,68,+20.892,5332269,59,5,1:14.159,211.701,2023-08-19T22:50:32.175+05:30
23906,995,1,131,44,4,5,5,5,10.0,68,+21.559,5332936,66,6,1:14.183,211.633,2023-08-19T22:50:32.175+05:30
23907,995,8,6,7,5,6,6,6,8.0,68,+27.184,5338561,59,4,1:14.075,211.941,2023-08-19T22:50:32.175+05:30
23908,995,807,4,27,7,7,7,7,6.0,67,\N,"",64,11,1:15.588,207.699,2023-08-19T22:50:32.175+05:30
23909,995,832,4,55,9,8,8,8,4.0,67,\N,"",61,13,1:15.666,207.485,2023-08-19T22:50:32.175+05:30
23910,995,839,10,31,8,9,9,9,2.0,67,\N,"",61,12,1:15.610,207.639,2023-08-19T22:50:32.175+05:30
23911,995,844,15,16,13,10,10,10,1.0,67,\N,"",65,10,1:15.480,207.996,2023-08-19T22:50:32.175+05:30
23912,995,842,5,10,16,11,11,11,0.0,67,\N,"",67,14,1:15.699,207.395,2023-08-19T22:50:32.175+05:30
23913,995,154,210,8,20,12,12,12,0.0,67,\N,"",56,9,1:15.470,208.024,2023-08-19T22:50:32.175+05:30
23914,995,825,210,20,11,13,13,13,0.0,67,\N,"",65,8,1:15.401,208.214,2023-08-19T22:50:32.175+05:30
23915,995,815,10,11,10,14,14,14,0.0,67,\N,"",64,7,1:15.100,209.049,2023-08-19T22:50:32.175+05:30
23916,995,828,15,9,19,15,15,15,0.0,66,\N,"",62,18,1:16.403,205.484,2023-08-19T22:50:32.175+05:30
23917,995,838,1,2,15,16,16,16,0.0,66,\N,"",55,15,1:15.765,207.214,2023-08-19T22:50:32.175+05:30
23918,995,845,3,35,18,17,17,17,0.0,66,\N,"",53,16,1:15.924,206.78,2023-08-19T22:50:32.175+05:30
23919,995,4,1,14,14,"",R,18,0.0,40,\N,"",33,17,1:16.180,206.085,2023-08-19T22:50:32.175+05:30
23920,995,843,5,28,12,"",R,19,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23921,995,840,3,18,17,"",R,20,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23922,996,1,131,44,1,1,1,1,25.0,53,1:30:11.385,5411385,49,5,1:34.509,222.531,2023-08-19T22:50:32.175+05:30
23923,996,830,9,33,4,2,2,2,18.0,53,+7.090,5418475,47,2,1:34.275,223.083,2023-08-19T22:50:32.175+05:30
23924,996,8,6,7,6,3,3,3,15.0,53,+25.888,5437273,48,3,1:34.398,222.792,2023-08-19T22:50:32.175+05:30
23925,996,817,9,3,5,4,4,4,12.0,53,+34.736,5446121,37,7,1:35.382,220.494,2023-08-19T22:50:32.175+05:30
23926,996,20,6,5,3,5,5,5,10.0,53,+1:01.935,5473320,42,4,1:34.485,222.587,2023-08-19T22:50:32.175+05:30
23927,996,825,210,20,9,6,6,6,8.0,53,+1:19.364,5490749,50,8,1:35.425,220.395,2023-08-19T22:50:32.175+05:30
23928,996,822,131,77,2,7,7,7,6.0,53,+1:20.632,5492017,41,1,1:34.225,223.201,2023-08-19T22:50:32.175+05:30
23929,996,832,4,55,7,8,8,8,4.0,53,+1:27.184,5498569,46,9,1:35.638,219.904,2023-08-19T22:50:32.175+05:30
23930,996,807,4,27,12,9,9,9,2.0,53,+1:31.989,5503374,46,11,1:35.873,219.365,2023-08-19T22:50:32.175+05:30
23931,996,844,15,16,8,10,10,10,1.0,53,+1:33.873,5505258,45,12,1:35.977,219.127,2023-08-19T22:50:32.175+05:30
23932,996,154,210,8,10,11,11,11,0.0,52,\N,"",47,10,1:35.695,219.773,2023-08-19T22:50:32.175+05:30
23933,996,838,1,2,17,12,12,12,0.0,52,\N,"",48,14,1:36.675,217.545,2023-08-19T22:50:32.175+05:30
23934,996,828,15,9,15,13,13,13,0.0,52,\N,"",37,13,1:36.494,217.953,2023-08-19T22:50:32.175+05:30
23935,996,843,5,28,20,14,14,14,0.0,52,\N,"",40,15,1:36.839,217.176,2023-08-19T22:50:32.175+05:30
23936,996,845,3,35,18,15,15,15,0.0,52,\N,"",35,16,1:38.300,213.949,2023-08-19T22:50:32.175+05:30
23937,996,4,1,14,16,16,16,16,0.0,50,\N,"",48,6,1:35.133,221.071,2023-08-19T22:50:32.175+05:30
23938,996,840,3,18,19,17,17,17,0.0,48,\N,"",35,18,1:38.319,213.907,2023-08-19T22:50:32.175+05:30
23939,996,815,10,11,13,"",R,18,0.0,27,\N,"",25,17,1:38.319,213.907,2023-08-19T22:50:32.175+05:30
23940,996,839,10,31,11,"",R,19,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23941,996,842,5,10,14,"",R,20,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23942,997,830,9,33,4,1,1,1,25.0,71,1:21:56.024,4916024,70,4,1:07.442,230.491,2023-08-19T22:50:32.175+05:30
23943,997,8,6,7,3,2,2,2,18.0,71,+1.504,4917528,71,1,1:06.957,232.16,2023-08-19T22:50:32.175+05:30
23944,997,20,6,5,6,3,3,3,15.0,71,+3.181,4919205,67,2,1:07.082,231.728,2023-08-19T22:50:32.175+05:30
23945,997,154,210,8,5,4,4,4,12.0,70,\N,"",17,16,1:09.071,225.055,2023-08-19T22:50:32.175+05:30
23946,997,825,210,20,8,5,5,5,10.0,70,\N,"",70,7,1:08.476,227.01,2023-08-19T22:50:32.175+05:30
23947,997,839,10,31,11,6,6,6,8.0,70,\N,"",64,11,1:08.850,225.777,2023-08-19T22:50:32.175+05:30
23948,997,815,10,11,16,7,7,7,6.0,70,\N,"",66,8,1:08.504,226.918,2023-08-19T22:50:32.175+05:30
23949,997,4,1,14,13,8,8,8,4.0,70,\N,"",69,9,1:08.661,226.399,2023-08-19T22:50:32.175+05:30
23950,997,844,15,16,18,9,9,9,2.0,70,\N,"",68,14,1:09.006,225.267,2023-08-19T22:50:32.175+05:30
23951,997,828,15,9,20,10,10,10,1.0,70,\N,"",67,6,1:08.216,227.876,2023-08-19T22:50:32.175+05:30
23952,997,842,5,10,12,11,11,11,0.0,70,\N,"",38,19,1:09.295,224.327,2023-08-19T22:50:32.175+05:30
23953,997,832,4,55,9,12,12,12,0.0,70,\N,"",37,10,1:08.766,226.053,2023-08-19T22:50:32.175+05:30
23954,997,845,3,35,17,13,13,13,0.0,69,\N,"",64,13,1:08.971,225.381,2023-08-19T22:50:32.175+05:30
23955,997,840,3,18,14,14,14,14,0.0,69,\N,"",68,18,1:09.203,224.626,2023-08-19T22:50:32.175+05:30
23956,997,838,1,2,15,15,15,15,0.0,65,\N,"",63,12,1:08.894,225.633,2023-08-19T22:50:32.175+05:30
23957,997,1,131,44,2,"",R,16,0.0,62,\N,"",58,3,1:07.241,231.18,2023-08-19T22:50:32.175+05:30
23958,997,843,5,28,19,"",R,17,0.0,54,\N,"",42,17,1:09.171,224.73,2023-08-19T22:50:32.175+05:30
23959,997,817,9,3,7,"",R,18,0.0,53,\N,"",46,5,1:07.591,229.983,2023-08-19T22:50:32.175+05:30
23960,997,822,131,77,1,"",R,19,0.0,13,\N,"",12,15,1:09.044,225.143,2023-08-19T22:50:32.175+05:30
23961,997,807,4,27,10,"",R,20,0.0,11,\N,"",7,20,1:10.380,220.869,2023-08-19T22:50:32.175+05:30
23962,998,20,6,5,2,1,1,1,25.0,52,1:27:29.784,5249784,47,1,1:30.696,233.831,2023-08-19T22:50:32.175+05:30
23963,998,1,131,44,1,2,2,2,18.0,52,+2.264,5252048,52,3,1:31.245,232.424,2023-08-19T22:50:32.175+05:30
23964,998,8,6,7,3,3,3,3,15.0,52,+3.652,5253436,51,2,1:30.795,233.576,2023-08-19T22:50:32.175+05:30
23965,998,822,131,77,4,4,4,4,12.0,52,+8.883,5258667,43,4,1:31.377,232.089,2023-08-19T22:50:32.175+05:30
23966,998,817,9,3,6,5,5,5,10.0,52,+9.500,5259284,46,5,1:31.589,231.551,2023-08-19T22:50:32.175+05:30
23967,998,807,4,27,11,6,6,6,8.0,52,+28.220,5278004,48,7,1:33.405,227.049,2023-08-19T22:50:32.175+05:30
23968,998,839,10,31,10,7,7,7,6.0,52,+29.930,5279714,48,13,1:33.606,226.562,2023-08-19T22:50:32.175+05:30
23969,998,4,1,14,13,8,8,8,4.0,52,+31.115,5280899,52,10,1:33.482,226.862,2023-08-19T22:50:32.175+05:30
23970,998,825,210,20,7,9,9,9,2.0,52,+33.188,5282972,48,12,1:33.604,226.567,2023-08-19T22:50:32.175+05:30
23971,998,815,10,11,12,10,10,10,1.0,52,+34.708,5284492,48,9,1:33.472,226.887,2023-08-19T22:50:32.175+05:30
23972,998,838,1,2,17,11,11,11,0.0,52,+35.774,5285558,48,11,1:33.551,226.695,2023-08-19T22:50:32.175+05:30
23973,998,840,3,18,19,12,12,12,0.0,52,+38.106,5287890,48,15,1:33.869,225.927,2023-08-19T22:50:32.175+05:30
23974,998,842,5,10,14,13,13,13,0.0,52,+39.129,5288913,48,8,1:33.465,226.904,2023-08-19T22:50:32.175+05:30
23975,998,845,3,35,18,14,14,14,0.0,52,+48.113,5297897,52,18,1:34.620,224.134,2023-08-19T22:50:32.175+05:30
23982,998,843,5,28,0,"",R,20,0.0,1,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
23977,998,830,9,33,5,"",R,15,0.0,46,\N,"",42,6,1:32.007,230.499,2023-08-19T22:50:32.175+05:30
23978,998,154,210,8,8,"",R,16,0.0,37,\N,"",28,16,1:34.391,224.678,2023-08-19T22:50:32.175+05:30
23979,998,832,4,55,16,"",R,17,0.0,37,\N,"",25,17,1:34.602,224.177,2023-08-19T22:50:32.175+05:30
23980,998,828,15,9,15,"",R,18,0.0,31,\N,"",26,14,1:33.675,226.395,2023-08-19T22:50:32.175+05:30
23981,998,844,15,16,9,"",R,19,0.0,18,\N,"",3,19,1:35.209,222.747,2023-08-19T22:50:32.175+05:30
23983,999,1,131,44,14,1,1,1,25.0,67,1:32:29.845,5549845,66,1,1:15.545,217.968,2023-08-19T22:50:32.175+05:30
23984,999,822,131,77,2,2,2,2,18.0,67,+4.535,5554380,65,2,1:15.721,217.461,2023-08-19T22:50:32.175+05:30
23985,999,8,6,7,3,3,3,3,15.0,67,+6.732,5556577,64,4,1:15.990,216.691,2023-08-19T22:50:32.175+05:30
23986,999,830,9,33,4,4,4,4,12.0,67,+7.654,5557499,66,3,1:15.852,217.085,2023-08-19T22:50:32.175+05:30
23987,999,807,4,27,7,5,5,5,10.0,67,+26.609,5576454,66,16,1:17.910,211.351,2023-08-19T22:50:32.175+05:30
23988,999,154,210,8,6,6,6,6,8.0,67,+28.871,5578716,66,5,1:16.716,214.641,2023-08-19T22:50:32.175+05:30
23989,999,815,10,11,10,7,7,7,6.0,67,+30.556,5580401,66,15,1:17.867,211.468,2023-08-19T22:50:32.175+05:30
23990,999,839,10,31,15,8,8,8,4.0,67,+31.750,5581595,64,17,1:17.941,211.267,2023-08-19T22:50:32.175+05:30
23991,999,828,15,9,13,9,9,9,2.0,67,+32.362,5582207,65,12,1:17.745,211.8,2023-08-19T22:50:32.175+05:30
23992,999,843,5,28,17,10,10,10,1.0,67,+34.197,5584042,66,9,1:17.681,211.974,2023-08-19T22:50:32.175+05:30
23993,999,825,210,20,5,11,11,11,0.0,67,+34.919,5584764,66,10,1:17.697,211.93,2023-08-19T22:50:32.175+05:30
23994,999,832,4,55,8,12,12,12,0.0,67,+43.069,5592914,63,7,1:17.430,212.661,2023-08-19T22:50:32.175+05:30
23995,999,838,1,2,19,13,13,13,0.0,67,+46.617,5596462,67,8,1:17.537,212.368,2023-08-19T22:50:32.175+05:30
23996,999,842,5,10,16,14,14,14,0.0,66,\N,"",66,13,1:17.762,211.753,2023-08-19T22:50:32.175+05:30
23997,999,844,15,16,9,15,15,15,0.0,66,\N,"",64,14,1:17.852,211.509,2023-08-19T22:50:32.175+05:30
23998,999,4,1,14,11,16,16,16,0.0,65,\N,"",60,11,1:17.741,211.811,2023-08-19T22:50:32.175+05:30
23999,999,840,3,18,18,"",R,17,0.0,53,\N,"",35,19,1:18.861,208.802,2023-08-19T22:50:32.175+05:30
24000,999,20,6,5,1,"",R,18,0.0,51,\N,"",39,6,1:17.290,213.046,2023-08-19T22:50:32.175+05:30
24001,999,845,3,35,12,"",R,19,0.0,51,\N,"",36,20,1:18.934,208.609,2023-08-19T22:50:32.175+05:30
24002,999,817,9,3,20,"",R,20,0.0,27,\N,"",22,18,1:18.262,210.4,2023-08-19T22:50:32.175+05:30
24003,1000,1,131,44,1,1,1,1,25.0,70,1:37:16.427,5836427,63,4,1:21.107,194.454,2023-08-19T22:50:32.175+05:30
24004,1000,20,6,5,4,2,2,2,18.0,70,+17.123,5853550,70,2,1:20.056,197.007,2023-08-19T22:50:32.175+05:30
24005,1000,8,6,7,3,3,3,3,15.0,70,+20.101,5856528,55,3,1:20.292,196.428,2023-08-19T22:50:32.175+05:30
24006,1000,817,9,3,12,4,4,4,12.0,70,+46.419,5882846,46,1,1:20.012,197.115,2023-08-19T22:50:32.175+05:30
24007,1000,822,131,77,2,5,5,5,10.0,70,+50.000,5886427,39,8,1:21.736,192.957,2023-08-19T22:50:32.175+05:30
24008,1000,842,5,10,6,6,6,6,8.0,70,+1:13.273,5909700,64,7,1:21.685,193.078,2023-08-19T22:50:32.175+05:30
24009,1000,825,210,20,9,7,7,7,6.0,69,\N,"",60,6,1:21.302,193.987,2023-08-19T22:50:32.175+05:30
24010,1000,4,1,14,11,8,8,8,4.0,69,\N,"",68,9,1:22.090,192.125,2023-08-19T22:50:32.175+05:30
24011,1000,832,4,55,5,9,9,9,2.0,69,\N,"",58,13,1:22.774,190.538,2023-08-19T22:50:32.175+05:30
24012,1000,154,210,8,10,10,10,10,1.0,69,\N,"",58,10,1:22.606,190.925,2023-08-19T22:50:32.175+05:30
24013,1000,843,5,28,8,11,11,11,0.0,69,\N,"",62,11,1:22.612,190.911,2023-08-19T22:50:32.175+05:30
24014,1000,807,4,27,13,12,12,12,0.0,69,\N,"",69,5,1:21.261,194.085,2023-08-19T22:50:32.175+05:30
24015,1000,839,10,31,18,13,13,13,0.0,69,\N,"",63,14,1:22.876,190.303,2023-08-19T22:50:32.175+05:30
24016,1000,815,10,11,19,14,14,14,0.0,69,\N,"",56,16,1:23.263,189.419,2023-08-19T22:50:32.175+05:30
24017,1000,828,15,9,14,15,15,15,0.0,68,\N,"",53,17,1:23.671,188.495,2023-08-19T22:50:32.175+05:30
24018,1000,845,3,35,20,16,16,16,0.0,68,\N,"",53,18,1:23.708,188.412,2023-08-19T22:50:32.175+05:30
24019,1000,840,3,18,15,17,17,17,0.0,68,\N,"",51,12,1:22.660,190.8,2023-08-19T22:50:32.175+05:30
24020,1000,838,1,2,16,"",R,18,0.0,49,\N,"",46,15,1:23.077,189.843,2023-08-19T22:50:32.175+05:30
24021,1000,830,9,33,7,"",R,19,0.0,5,\N,"",5,19,1:23.985,187.79,2023-08-19T22:50:32.175+05:30
24022,1000,844,15,16,17,"",R,20,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
24023,1001,20,6,5,2,1,1,1,25.0,44,1:23:34.476,5014476,25,2,1:46.644,236.435,2023-08-19T22:50:32.175+05:30
24024,1001,1,131,44,1,2,2,2,18.0,44,+11.061,5025537,23,3,1:46.721,236.264,2023-08-19T22:50:32.175+05:30
24025,1001,830,9,33,7,3,3,3,15.0,44,+31.372,5045848,36,4,1:46.946,235.767,2023-08-19T22:50:32.175+05:30
24026,1001,822,131,77,19,4,4,4,12.0,44,+1:03.605,5078081,32,1,1:46.286,237.231,2023-08-19T22:50:32.175+05:30
24027,1001,815,10,11,4,5,5,5,10.0,44,+1:11.023,5085499,38,7,1:48.080,233.293,2023-08-19T22:50:32.175+05:30
24028,1001,839,10,31,3,6,6,6,8.0,44,+1:19.520,5093996,35,6,1:48.078,233.298,2023-08-19T22:50:32.175+05:30
24029,1001,154,210,8,5,7,7,7,6.0,44,+1:25.953,5100429,35,8,1:48.283,232.856,2023-08-19T22:50:32.175+05:30
24030,1001,825,210,20,9,8,8,8,4.0,44,+1:27.639,5102115,36,5,1:47.937,233.602,2023-08-19T22:50:32.175+05:30
24031,1001,842,5,10,10,9,9,9,2.0,44,+1:45.892,5120368,36,9,1:48.588,232.202,2023-08-19T22:50:32.175+05:30
24032,1001,828,15,9,13,10,10,10,1.0,43,\N,"",35,11,1:48.694,231.976,2023-08-19T22:50:32.175+05:30
24033,1001,832,4,55,14,11,11,11,0.0,43,\N,"",32,10,1:48.670,232.027,2023-08-19T22:50:32.175+05:30
24034,1001,845,3,35,16,12,12,12,0.0,43,\N,"",42,14,1:49.113,231.085,2023-08-19T22:50:32.175+05:30
24035,1001,840,3,18,17,13,13,13,0.0,43,\N,"",39,16,1:49.287,230.717,2023-08-19T22:50:32.175+05:30
24036,1001,843,5,28,11,14,14,14,0.0,43,\N,"",33,12,1:48.756,231.843,2023-08-19T22:50:32.175+05:30
24037,1001,838,1,2,18,15,15,15,0.0,43,\N,"",38,13,1:48.956,231.418,2023-08-19T22:50:32.175+05:30
24038,1001,817,9,3,8,"",R,16,0.0,28,\N,"",27,15,1:49.242,230.812,2023-08-19T22:50:32.175+05:30
24039,1001,8,6,7,6,"",R,17,0.0,8,\N,"",6,17,1:54.320,220.559,2023-08-19T22:50:32.175+05:30
24040,1001,844,15,16,12,"",R,18,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
24041,1001,4,1,14,15,"",R,19,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
24042,1001,807,4,27,20,"",R,20,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
24043,1002,1,131,44,3,1,1,1,25.0,53,1:16:54.484,4614484,30,1,1:22.497,252.794,2023-08-19T22:50:32.175+05:30
24044,1002,8,6,7,1,2,2,2,18.0,53,+8.705,4623189,28,4,1:23.515,249.713,2023-08-19T22:50:32.175+05:30
24045,1002,822,131,77,4,3,3,3,15.0,53,+14.066,4628550,39,3,1:22.907,251.544,2023-08-19T22:50:32.175+05:30
24046,1002,20,6,5,2,4,4,4,12.0,53,+16.151,4630635,51,2,1:22.505,252.77,2023-08-19T22:50:32.175+05:30
24047,1002,830,9,33,5,5,5,5,10.0,53,+18.208,4632692,41,6,1:23.609,249.432,2023-08-19T22:50:32.175+05:30
24048,1002,839,10,31,8,7,7,6,8.0,53,+57.761,4672245,48,12,1:24.243,247.555,2023-08-19T22:50:32.175+05:30
24049,1002,815,10,11,14,8,8,7,6.0,53,+58.678,4673162,44,11,1:24.179,247.743,2023-08-19T22:50:32.175+05:30
24050,1002,832,4,55,7,9,9,8,4.0,53,+1:18.140,4692624,43,5,1:23.529,249.671,2023-08-19T22:50:32.175+05:30
24051,1002,840,3,18,10,10,10,9,2.0,52,\N,"",52,9,1:24.056,248.106,2023-08-19T22:50:32.175+05:30
24052,1002,845,3,35,12,11,11,10,1.0,52,\N,"",39,14,1:24.580,246.568,2023-08-19T22:50:32.175+05:30
24053,1002,844,15,16,15,12,12,11,0.0,52,\N,"",52,8,1:23.768,248.959,2023-08-19T22:50:32.175+05:30
24054,1002,838,1,2,17,13,13,12,0.0,52,\N,"",52,13,1:24.504,246.79,2023-08-19T22:50:32.175+05:30
24055,1002,807,4,27,20,14,14,13,0.0,52,\N,"",47,16,1:24.772,246.01,2023-08-19T22:50:32.175+05:30
24056,1002,842,5,10,9,15,15,14,0.0,52,\N,"",47,10,1:24.059,248.097,2023-08-19T22:50:32.175+05:30
24057,1002,828,15,9,18,16,16,15,0.0,52,\N,"",46,15,1:24.767,246.024,2023-08-19T22:50:32.175+05:30
24058,1002,825,210,20,11,17,17,16,0.0,52,\N,"",44,7,1:23.768,248.959,2023-08-19T22:50:32.175+05:30
24059,1002,817,9,3,19,"",R,17,0.0,23,\N,"",46,18,1:25.692,243.369,2023-08-19T22:50:32.175+05:30
24060,1002,4,1,14,13,"",R,18,0.0,9,\N,"",18,17,1:25.229,244.691,2023-08-19T22:50:32.175+05:30
24061,1002,843,5,28,16,"",R,19,0.0,0,\N,"",6,19,1:27.009,239.685,2023-08-19T22:50:32.175+05:30
24062,1002,154,210,8,6,"",D,20,0.0,53,+56.320,4670804,"",0,\N,"",2023-08-19T22:50:32.175+05:30
24063,1003,1,131,44,1,1,1,1,25.0,61,1:51:11.611,6671611,56,2,1:42.913,177.108,2023-08-19T22:50:32.175+05:30
24064,1003,830,9,33,2,2,2,2,18.0,61,+8.961,6680572,54,5,1:43.345,176.368,2023-08-19T22:50:32.175+05:30
24065,1003,20,6,5,3,3,3,3,15.0,61,+39.984,6711595,48,6,1:44.669,174.137,2023-08-19T22:50:32.175+05:30
24066,1003,822,131,77,4,4,4,4,12.0,61,+51.930,6723541,42,8,1:44.720,174.052,2023-08-19T22:50:32.175+05:30
24067,1003,8,6,7,5,5,5,5,10.0,61,+53.001,6724612,46,7,1:44.715,174.061,2023-08-19T22:50:32.175+05:30
24068,1003,817,9,3,6,6,6,6,8.0,61,+53.982,6725593,59,3,1:43.120,176.753,2023-08-19T22:50:32.175+05:30
24069,1003,4,1,14,11,7,7,7,6.0,61,+1:43.001,6774612,57,4,1:43.164,176.677,2023-08-19T22:50:32.175+05:30
24070,1003,832,4,55,12,8,8,8,4.0,60,\N,"",50,12,1:45.211,173.24,2023-08-19T22:50:32.175+05:30
24071,1003,844,15,16,13,9,9,9,2.0,60,\N,"",57,11,1:45.203,173.253,2023-08-19T22:50:32.175+05:30
24072,1003,807,4,27,10,10,10,10,1.0,60,\N,"",53,19,1:46.093,171.8,2023-08-19T22:50:32.175+05:30
24073,1003,828,15,9,14,11,11,11,0.0,60,\N,"",50,10,1:45.169,173.309,2023-08-19T22:50:32.175+05:30
24074,1003,838,1,2,18,12,12,12,0.0,60,\N,"",50,14,1:45.555,172.675,2023-08-19T22:50:32.175+05:30
24075,1003,842,5,10,15,13,13,13,0.0,60,\N,"",56,18,1:46.063,171.848,2023-08-19T22:50:32.175+05:30
24076,1003,840,3,18,20,14,14,14,0.0,60,\N,"",53,17,1:46.033,171.897,2023-08-19T22:50:32.175+05:30
24077,1003,154,210,8,8,15,15,15,0.0,60,\N,"",57,16,1:45.904,172.106,2023-08-19T22:50:32.175+05:30
24078,1003,815,10,11,7,16,16,16,0.0,60,\N,"",48,13,1:45.389,172.947,2023-08-19T22:50:32.175+05:30
24079,1003,843,5,28,17,17,17,17,0.0,60,\N,"",38,9,1:44.889,173.772,2023-08-19T22:50:32.175+05:30
24080,1003,825,210,20,16,18,18,18,0.0,59,\N,"",50,1,1:41.905,178.86,2023-08-19T22:50:32.175+05:30
24081,1003,845,3,35,19,19,19,19,0.0,59,\N,"",48,15,1:45.902,172.11,2023-08-19T22:50:32.175+05:30
24082,1003,839,10,31,9,"",R,20,0.0,0,\N,"","",0,\N,"",2023-08-19T22:50:32.175+05:30
24083,1004,1,131,44,2,1,1,1,25.0,53,1:27:25.181,5245181,50,2,1:35.916,219.492,2023-08-19T22:50:32.175+05:30
24084,1004,822,131,77,1,2,2,2,18.0,53,+2.545,5247726,50,1,1:35.861,219.617,2023-08-19T22:50:32.175+05:30
24085,1004,20,6,5,3,3,3,3,15.0,53,+7.487,5252668,50,3,1:35.990,219.322,2023-08-19T22:50:32.175+05:30
24086,1004,8,6,7,4,4,4,4,12.0,53,+16.543,5261724,47,6,1:36.611,217.913,2023-08-19T22:50:32.175+05:30
24087,1004,830,9,33,19,5,5,5,10.0,53,+31.016,5276197,45,4,1:36.283,218.655,2023-08-19T22:50:32.175+05:30
24088,1004,817,9,3,18,6,6,6,8.0,53,+1:20.451,5325632,41,5,1:36.345,218.514,2023-08-19T22:50:32.175+05:30
24089,1004,844,15,16,7,7,7,7,6.0,53,+1:38.390,5343571,52,9,1:38.107,214.59,2023-08-19T22:50:32.175+05:30
24090,1004,825,210,20,5,8,8,8,4.0,52,\N,"",52,8,1:38.015,214.791,2023-08-19T22:50:32.175+05:30
24091,1004,839,10,31,6,9,9,9,2.0,52,\N,"",52,12,1:38.366,214.025,2023-08-19T22:50:32.175+05:30
24092,1004,815,10,11,8,10,10,10,1.0,52,\N,"",47,11,1:38.300,214.168,2023-08-19T22:50:32.175+05:30
24093,1004,154,210,8,9,11,11,11,0.0,52,\N,"",46,10,1:38.244,214.29,2023-08-19T22:50:32.175+05:30
24094,1004,807,4,27,12,12,12,12,0.0,52,\N,"",52,13,1:39.108,212.422,2023-08-19T22:50:32.175+05:30
24095,1004,828,15,9,10,13,13,13,0.0,52,\N,"",39,7,1:37.931,214.975,2023-08-19T22:50:32.175+05:30
24096,1004,4,1,14,16,14,14,14,0.0,52,\N,"",44,15,1:39.590,211.394,2023-08-19T22:50:32.175+05:30
24097,1004,840,3,18,14,15,15,15,0.0,52,\N,"",44,14,1:39.435,211.724,2023-08-19T22:50:32.175+05:30
24098,1004,838,1,2,15,16,16,16,0.0,51,\N,"",41,18,1:39.922,210.692,2023-08-19T22:50:32.175+05:30
24099,1004,832,4,55,11,17,17,17,0.0,51,\N,"",35,16,1:39.731,211.095,2023-08-19T22:50:32.175+05:30
24100,1004,845,3,35,13,18,18,18,0.0,51,\N,"",43,17,1:39.838,210.869,2023-08-19T22:50:32.175+05:30
24101,1004,842,5,10,17,"",R,19,0.0,4,\N,"",3,19,1:44.071,202.292,2023-08-19T22:50:32.175+05:30
