qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,ingestion_date
4152,93,13,15,12,12,1:21.532,\N,\N,2023-08-19T22:56:02.814+05:30
4153,93,44,7,17,13,1:21.558,\N,\N,2023-08-19T22:56:02.814+05:30
4154,93,32,19,15,14,1:21.949,\N,\N,2023-08-19T22:56:02.814+05:30
4155,93,45,17,19,15,1:23.352,\N,\N,2023-08-19T22:56:02.814+05:30
4156,93,2,17,18,16,1:23.488,\N,\N,2023-08-19T22:56:02.814+05:30
4157,93,46,18,20,17,1:26.899,\N,\N,2023-08-19T22:56:02.814+05:30
4158,93,47,18,21,18,1:46.299,\N,\N,2023-08-19T22:56:02.814+05:30
4159,93,21,15,11,19,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4160,93,8,1,6,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4161,94,30,6,1,1,1:15.022,\N,\N,2023-08-19T22:56:02.814+05:30
4162,94,31,3,3,2,1:15.639,\N,\N,2023-08-19T22:56:02.814+05:30
4163,94,11,16,10,3,1:15.809,\N,\N,2023-08-19T22:56:02.814+05:30
4164,94,15,4,7,4,1:16.144,\N,\N,2023-08-19T22:56:02.814+05:30
4165,94,22,6,2,5,1:16.272,\N,\N,2023-08-19T22:56:02.814+05:30
4166,94,23,3,4,6,1:16.293,\N,\N,2023-08-19T22:56:02.814+05:30
4167,94,44,7,17,7,1:16.313,\N,\N,2023-08-19T22:56:02.814+05:30
4168,94,4,4,8,8,1:16.422,\N,\N,2023-08-19T22:56:02.814+05:30
4169,94,17,19,14,9,1:16.514,\N,\N,2023-08-19T22:56:02.814+05:30
4170,94,14,1,5,10,1:16.636,\N,\N,2023-08-19T22:56:02.814+05:30
4171,94,43,7,16,11,1:17.038,\N,\N,2023-08-19T22:56:02.814+05:30
4172,94,21,15,11,12,1:17.444,\N,\N,2023-08-19T22:56:02.814+05:30
4173,94,8,1,6,13,1:17.445,\N,\N,2023-08-19T22:56:02.814+05:30
4174,94,18,16,9,14,1:17.575,\N,\N,2023-08-19T22:56:02.814+05:30
4175,94,2,17,18,15,1:17.802,\N,\N,2023-08-19T22:56:02.814+05:30
4176,94,32,19,15,16,1:17.812,\N,\N,2023-08-19T22:56:02.814+05:30
4177,94,13,15,12,17,1:17.866,\N,\N,2023-08-19T22:56:02.814+05:30
4178,94,46,18,20,18,1:19.817,\N,\N,2023-08-19T22:56:02.814+05:30
4179,94,45,17,19,19,1:20.607,\N,\N,2023-08-19T22:56:02.814+05:30
4180,94,47,18,21,20,1:21.470,\N,\N,2023-08-19T22:56:02.814+05:30
4181,95,15,4,7,1,1:13.985,\N,\N,2023-08-19T22:56:02.814+05:30
4182,95,23,3,4,2,1:14.345,\N,\N,2023-08-19T22:56:02.814+05:30
4183,95,18,16,9,3,1:14.396,\N,\N,2023-08-19T22:56:02.814+05:30
4184,95,4,4,8,4,1:14.408,\N,\N,2023-08-19T22:56:02.814+05:30
4185,95,30,6,1,5,1:14.516,\N,\N,2023-08-19T22:56:02.814+05:30
4186,95,8,1,6,6,1:14.592,\N,\N,2023-08-19T22:56:02.814+05:30
4187,95,22,6,2,7,1:14.716,\N,\N,2023-08-19T22:56:02.814+05:30
4188,95,11,16,10,8,1:14.827,\N,\N,2023-08-19T22:56:02.814+05:30
4189,95,14,1,5,9,1:14.951,\N,\N,2023-08-19T22:56:02.814+05:30
4190,95,31,3,3,10,1:15.039,\N,\N,2023-08-19T22:56:02.814+05:30
4191,95,21,15,11,11,1:15.352,\N,\N,2023-08-19T22:56:02.814+05:30
4192,95,17,19,14,12,1:15.725,\N,\N,2023-08-19T22:56:02.814+05:30
4193,95,44,7,17,13,1:15.859,\N,\N,2023-08-19T22:56:02.814+05:30
4194,95,32,19,15,14,1:15.919,\N,\N,2023-08-19T22:56:02.814+05:30
4195,95,43,7,16,15,1:16.169,\N,\N,2023-08-19T22:56:02.814+05:30
4196,95,13,15,12,16,1:16.248,\N,\N,2023-08-19T22:56:02.814+05:30
4197,95,2,17,18,17,1:16.488,\N,\N,2023-08-19T22:56:02.814+05:30
4198,95,45,17,19,18,1:17.443,\N,\N,2023-08-19T22:56:02.814+05:30
4199,95,47,18,21,19,1:20.060,\N,\N,2023-08-19T22:56:02.814+05:30
4200,95,46,18,20,20,1:20.115,\N,\N,2023-08-19T22:56:02.814+05:30
4201,96,30,6,1,1,1:28.351,\N,\N,2023-08-19T22:56:02.814+05:30
4202,96,11,16,10,2,1:28.986,\N,\N,2023-08-19T22:56:02.814+05:30
4203,96,15,4,7,3,1:29.135,\N,\N,2023-08-19T22:56:02.814+05:30
4204,96,8,1,6,4,1:29.137,\N,\N,2023-08-19T22:56:02.814+05:30
4205,96,18,16,9,5,1:29.245,\N,\N,2023-08-19T22:56:02.814+05:30
4206,96,4,4,8,6,1:29.313,\N,\N,2023-08-19T22:56:02.814+05:30
4207,96,22,6,2,7,1:29.353,\N,\N,2023-08-19T22:56:02.814+05:30
4208,96,31,3,3,8,1:29.354,\N,\N,2023-08-19T22:56:02.814+05:30
4209,96,23,3,4,9,1:29.459,\N,\N,2023-08-19T22:56:02.814+05:30
4210,96,44,7,17,10,1:29.697,\N,\N,2023-08-19T22:56:02.814+05:30
4211,96,43,7,16,11,1:29.706,\N,\N,2023-08-19T22:56:02.814+05:30
4212,96,32,19,15,12,1:31.431,\N,\N,2023-08-19T22:56:02.814+05:30
4213,96,2,17,18,13,1:31.604,\N,\N,2023-08-19T22:56:02.814+05:30
4214,96,17,19,14,14,1:31.797,\N,\N,2023-08-19T22:56:02.814+05:30
4215,96,45,17,19,15,1:31.979,\N,\N,2023-08-19T22:56:02.814+05:30
4216,96,13,15,12,16,1:31.982,\N,\N,2023-08-19T22:56:02.814+05:30
4217,96,47,18,21,17,1:34.398,\N,\N,2023-08-19T22:56:02.814+05:30
4218,96,14,1,5,18,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4219,96,21,15,11,19,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4220,96,46,18,20,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4221,97,23,3,4,1,1:12.275,\N,\N,2023-08-19T22:56:02.814+05:30
4222,97,18,16,9,2,1:12.341,\N,\N,2023-08-19T22:56:02.814+05:30
4223,97,15,4,7,3,1:13.023,\N,\N,2023-08-19T22:56:02.814+05:30
4224,97,31,3,3,4,1:13.072,\N,\N,2023-08-19T22:56:02.814+05:30
4225,97,4,4,8,5,1:13.308,\N,\N,2023-08-19T22:56:02.814+05:30
4226,97,30,6,1,6,1:13.355,\N,\N,2023-08-19T22:56:02.814+05:30
4227,97,22,6,2,7,1:13.562,\N,\N,2023-08-19T22:56:02.814+05:30
4228,97,8,1,6,8,1:13.595,\N,\N,2023-08-19T22:56:02.814+05:30
4229,97,14,1,5,9,1:13.681,\N,\N,2023-08-19T22:56:02.814+05:30
4230,97,32,19,15,10,1:14.532,\N,\N,2023-08-19T22:56:02.814+05:30
4231,97,21,15,11,11,1:14.674,\N,\N,2023-08-19T22:56:02.814+05:30
4232,97,43,7,16,12,1:14.851,\N,\N,2023-08-19T22:56:02.814+05:30
4233,97,44,7,17,13,1:14.891,\N,\N,2023-08-19T22:56:02.814+05:30
4234,97,17,19,14,14,1:15.148,\N,\N,2023-08-19T22:56:02.814+05:30
4235,97,2,17,18,15,1:15.321,\N,\N,2023-08-19T22:56:02.814+05:30
4236,97,10,17,19,16,1:16.323,\N,\N,2023-08-19T22:56:02.814+05:30
4237,97,11,16,10,17,1:17.004,\N,\N,2023-08-19T22:56:02.814+05:30
4238,97,47,18,21,18,1:17.064,\N,\N,2023-08-19T22:56:02.814+05:30
4239,97,13,15,12,19,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4240,97,46,18,20,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4241,98,22,6,2,1,1:10.223,\N,\N,2023-08-19T22:56:02.814+05:30
4242,98,30,6,1,2,1:10.400,\N,\N,2023-08-19T22:56:02.814+05:30
4243,98,11,16,10,3,1:10.601,\N,\N,2023-08-19T22:56:02.814+05:30
4244,98,18,16,9,4,1:10.820,\N,\N,2023-08-19T22:56:02.814+05:30
4245,98,31,3,3,5,1:11.062,\N,\N,2023-08-19T22:56:02.814+05:30
4246,98,23,3,4,6,1:11.106,\N,\N,2023-08-19T22:56:02.814+05:30
4247,98,8,1,6,7,1:11.137,\N,\N,2023-08-19T22:56:02.814+05:30
4248,98,44,7,17,8,1:11.167,\N,\N,2023-08-19T22:56:02.814+05:30
4249,98,4,4,8,9,1:11.185,\N,\N,2023-08-19T22:56:02.814+05:30
4250,98,17,19,14,10,1:11.286,\N,\N,2023-08-19T22:56:02.814+05:30
4251,98,43,7,16,11,1:11.691,\N,\N,2023-08-19T22:56:02.814+05:30
4252,98,14,1,5,12,1:12.026,\N,\N,2023-08-19T22:56:02.814+05:30
4253,98,32,19,15,13,1:12.170,\N,\N,2023-08-19T22:56:02.814+05:30
4254,98,21,15,11,14,1:12.470,\N,\N,2023-08-19T22:56:02.814+05:30
4255,98,13,15,12,15,1:12.721,\N,\N,2023-08-19T22:56:02.814+05:30
4256,98,2,17,18,16,1:13.147,\N,\N,2023-08-19T22:56:02.814+05:30
4257,98,45,17,19,17,1:13.375,\N,\N,2023-08-19T22:56:02.814+05:30
4258,98,46,18,20,18,1:14.010,\N,\N,2023-08-19T22:56:02.814+05:30
4259,98,47,18,21,19,1:14.812,\N,\N,2023-08-19T22:56:02.814+05:30
4260,98,15,4,7,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4261,99,4,4,8,1,1:13.698,\N,\N,2023-08-19T22:56:02.814+05:30
4262,99,30,6,1,2,1:13.971,\N,\N,2023-08-19T22:56:02.814+05:30
4263,99,14,1,5,3,1:13.987,\N,\N,2023-08-19T22:56:02.814+05:30
4264,99,18,16,9,4,1:13.995,\N,\N,2023-08-19T22:56:02.814+05:30
4265,99,15,4,7,5,1:14.070,\N,\N,2023-08-19T22:56:02.814+05:30
4266,99,31,3,3,6,1:14.172,\N,\N,2023-08-19T22:56:02.814+05:30
4267,99,11,16,10,7,1:14.240,\N,\N,2023-08-19T22:56:02.814+05:30
4268,99,48,3,4,8,1:14.275,\N,\N,2023-08-19T22:56:02.814+05:30
4269,99,8,1,6,9,1:14.346,\N,\N,2023-08-19T22:56:02.814+05:30
4270,99,22,6,2,10,1:14.478,\N,\N,2023-08-19T22:56:02.814+05:30
4271,99,43,7,16,11,1:14.553,\N,\N,2023-08-19T22:56:02.814+05:30
4272,99,17,19,14,12,1:14.798,\N,\N,2023-08-19T22:56:02.814+05:30
4273,99,32,19,15,13,1:15.065,\N,\N,2023-08-19T22:56:02.814+05:30
4274,99,44,7,17,14,1:15.130,\N,\N,2023-08-19T22:56:02.814+05:30
4275,99,21,15,11,15,1:16.177,\N,\N,2023-08-19T22:56:02.814+05:30
4276,99,13,15,12,16,1:16.200,\N,\N,2023-08-19T22:56:02.814+05:30
4277,99,2,17,18,17,1:16.807,\N,\N,2023-08-19T22:56:02.814+05:30
4278,99,45,17,19,18,1:17.462,\N,\N,2023-08-19T22:56:02.814+05:30
4279,99,46,18,20,19,1:17.913,\N,\N,2023-08-19T22:56:02.814+05:30
4280,99,47,18,21,20,1:18.247,\N,\N,2023-08-19T22:56:02.814+05:30
4281,100,8,1,6,1,1:18.233,\N,\N,2023-08-19T22:56:02.814+05:30
4282,100,22,6,2,2,1:18.305,\N,\N,2023-08-19T22:56:02.814+05:30
4283,100,18,16,9,3,1:18.580,\N,\N,2023-08-19T22:56:02.814+05:30
4284,100,30,6,1,4,1:18.710,\N,\N,2023-08-19T22:56:02.814+05:30
4285,100,15,4,7,5,1:18.715,\N,\N,2023-08-19T22:56:02.814+05:30
4286,100,4,4,8,6,1:18.811,\N,\N,2023-08-19T22:56:02.814+05:30
4287,100,14,1,5,7,1:19.148,\N,\N,2023-08-19T22:56:02.814+05:30
4288,100,31,3,3,8,1:19.378,\N,\N,2023-08-19T22:56:02.814+05:30
4289,100,11,16,10,9,1:19.688,\N,\N,2023-08-19T22:56:02.814+05:30
4290,100,17,19,14,10,1:20.004,\N,\N,2023-08-19T22:56:02.814+05:30
4291,100,13,15,12,11,1:20.202,\N,\N,2023-08-19T22:56:02.814+05:30
4292,100,44,7,17,12,1:20.335,\N,\N,2023-08-19T22:56:02.814+05:30
4293,100,48,3,4,13,1:20.335,\N,\N,2023-08-19T22:56:02.814+05:30
4294,100,43,7,16,14,1:20.545,\N,\N,2023-08-19T22:56:02.814+05:30
4295,100,32,19,15,15,1:21.559,\N,\N,2023-08-19T22:56:02.814+05:30
4296,100,45,17,19,16,1:22.458,\N,\N,2023-08-19T22:56:02.814+05:30
4297,100,2,17,18,17,1:22.677,\N,\N,2023-08-19T22:56:02.814+05:30
4298,100,46,18,20,18,1:23.437,\N,\N,2023-08-19T22:56:02.814+05:30
4299,100,47,18,21,19,1:24.117,\N,\N,2023-08-19T22:56:02.814+05:30
4300,100,21,15,11,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4301,101,30,6,1,1,1:13.306,\N,\N,2023-08-19T22:56:02.814+05:30
4302,101,31,3,3,2,1:13.668,\N,\N,2023-08-19T22:56:02.814+05:30
4303,101,18,16,9,3,1:13.674,\N,\N,2023-08-19T22:56:02.814+05:30
4304,101,8,1,6,4,1:13.690,\N,\N,2023-08-19T22:56:02.814+05:30
4305,101,14,1,5,5,1:13.821,\N,\N,2023-08-19T22:56:02.814+05:30
4306,101,4,4,8,6,1:13.874,\N,\N,2023-08-19T22:56:02.814+05:30
4307,101,15,4,7,7,1:14.134,\N,\N,2023-08-19T22:56:02.814+05:30
4308,101,22,6,2,8,1:14.278,\N,\N,2023-08-19T22:56:02.814+05:30
4309,101,11,16,10,9,1:14.287,\N,\N,2023-08-19T22:56:02.814+05:30
4310,101,44,7,17,10,1:14.368,\N,\N,2023-08-19T22:56:02.814+05:30
4311,101,42,3,4,11,1:14.556,\N,\N,2023-08-19T22:56:02.814+05:30
4312,101,17,19,14,12,1:14.802,\N,\N,2023-08-19T22:56:02.814+05:30
4313,101,32,19,15,13,1:15.011,\N,\N,2023-08-19T22:56:02.814+05:30
4314,101,21,15,11,14,1:15.395,\N,\N,2023-08-19T22:56:02.814+05:30
4315,101,43,7,16,15,1:15.454,\N,\N,2023-08-19T22:56:02.814+05:30
4316,101,13,15,12,16,1:15.616,\N,\N,2023-08-19T22:56:02.814+05:30
4317,101,45,17,19,17,1:16.192,\N,\N,2023-08-19T22:56:02.814+05:30
4318,101,2,17,18,18,1:16.310,\N,\N,2023-08-19T22:56:02.814+05:30
4319,101,46,18,20,19,1:18.055,\N,\N,2023-08-19T22:56:02.814+05:30
4320,101,47,18,21,20,1:18.400,\N,\N,2023-08-19T22:56:02.814+05:30
4321,102,30,6,1,1,1:19.146,\N,\N,2023-08-19T22:56:02.814+05:30
4322,102,22,6,2,2,1:19.323,\N,\N,2023-08-19T22:56:02.814+05:30
4323,102,11,16,10,3,1:19.693,\N,\N,2023-08-19T22:56:02.814+05:30
4324,102,18,16,9,4,1:19.700,\N,\N,2023-08-19T22:56:02.814+05:30
4325,102,4,4,8,5,1:19.996,\N,\N,2023-08-19T22:56:02.814+05:30
4326,102,42,3,4,6,1:20.170,\N,\N,2023-08-19T22:56:02.814+05:30
4327,102,31,3,3,7,1:20.199,\N,\N,2023-08-19T22:56:02.814+05:30
4328,102,21,15,11,8,1:20.324,\N,\N,2023-08-19T22:56:02.814+05:30
4329,102,15,4,7,9,1:20.411,\N,\N,2023-08-19T22:56:02.814+05:30
4330,102,8,1,6,10,1:20.570,\N,\N,2023-08-19T22:56:02.814+05:30
4331,102,17,19,14,11,1:20.730,\N,\N,2023-08-19T22:56:02.814+05:30
4332,102,14,1,5,12,1:20.897,\N,\N,2023-08-19T22:56:02.814+05:30
4333,102,44,7,17,13,1:21.068,\N,\N,2023-08-19T22:56:02.814+05:30
4334,102,32,19,15,14,1:21.118,\N,\N,2023-08-19T22:56:02.814+05:30
4335,102,41,7,16,15,1:21.135,\N,\N,2023-08-19T22:56:02.814+05:30
4336,102,2,17,18,16,1:22.180,\N,\N,2023-08-19T22:56:02.814+05:30
4337,102,45,17,19,17,1:22.356,\N,\N,2023-08-19T22:56:02.814+05:30
4338,102,47,18,21,18,1:24.329,\N,\N,2023-08-19T22:56:02.814+05:30
4339,102,46,18,20,19,1:24.679,\N,\N,2023-08-19T22:56:02.814+05:30
4340,102,13,15,12,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4341,103,15,4,7,1,1:56.232,\N,\N,2023-08-19T22:56:02.814+05:30
4342,103,30,6,1,2,1:56.304,\N,\N,2023-08-19T22:56:02.814+05:30
4343,103,4,4,8,3,1:56.686,\N,\N,2023-08-19T22:56:02.814+05:30
4344,103,14,1,5,4,1:57.990,\N,\N,2023-08-19T22:56:02.814+05:30
4345,103,21,15,11,5,1:58.040,\N,\N,2023-08-19T22:56:02.814+05:30
4346,103,22,6,2,6,1:58.175,\N,\N,2023-08-19T22:56:02.814+05:30
4347,103,17,19,14,7,1:58.729,\N,\N,2023-08-19T22:56:02.814+05:30
4348,103,13,15,12,8,1:59.008,\N,\N,2023-08-19T22:56:02.814+05:30
4349,103,44,7,17,9,1:59.552,\N,\N,2023-08-19T22:56:02.814+05:30
4350,103,8,1,6,10,1:59.635,\N,\N,2023-08-19T22:56:02.814+05:30
4351,103,31,3,3,11,1:59.681,\N,\N,2023-08-19T22:56:02.814+05:30
4352,103,18,16,9,12,2:00.237,\N,\N,2023-08-19T22:56:02.814+05:30
4353,103,32,19,15,13,2:01.246,\N,\N,2023-08-19T22:56:02.814+05:30
4354,103,42,3,4,14,2:01.447,\N,\N,2023-08-19T22:56:02.814+05:30
4355,103,11,16,10,15,2:01.813,\N,\N,2023-08-19T22:56:02.814+05:30
4356,103,2,17,18,16,2:02.645,\N,\N,2023-08-19T22:56:02.814+05:30
4357,103,46,18,20,17,2:02.651,\N,\N,2023-08-19T22:56:02.814+05:30
4358,103,47,18,21,18,2:03.303,\N,\N,2023-08-19T22:56:02.814+05:30
4359,103,45,17,19,19,2:03.833,\N,\N,2023-08-19T22:56:02.814+05:30
4360,103,41,7,16,20,2:03.895,\N,\N,2023-08-19T22:56:02.814+05:30
4361,105,22,6,2,1,1:34.012,\N,\N,2023-08-19T22:56:02.814+05:30
4362,105,8,1,6,2,1:34.178,\N,\N,2023-08-19T22:56:02.814+05:30
4363,105,18,16,9,3,1:34.295,\N,\N,2023-08-19T22:56:02.814+05:30
4364,105,13,15,12,4,1:34.759,\N,\N,2023-08-19T22:56:02.814+05:30
4365,105,23,3,4,5,1:34.891,\N,\N,2023-08-19T22:56:02.814+05:30
4366,105,4,4,8,6,1:34.917,\N,\N,2023-08-19T22:56:02.814+05:30
4367,105,21,15,11,7,1:34.951,\N,\N,2023-08-19T22:56:02.814+05:30
4368,105,44,7,17,8,1:34.975,\N,\N,2023-08-19T22:56:02.814+05:30
4369,105,11,16,10,9,1:34.993,\N,\N,2023-08-19T22:56:02.814+05:30
4370,105,14,1,5,10,1:35.029,\N,\N,2023-08-19T22:56:02.814+05:30
4371,105,31,3,3,11,1:35.245,\N,\N,2023-08-19T22:56:02.814+05:30
4372,105,17,19,14,12,1:35.286,\N,\N,2023-08-19T22:56:02.814+05:30
4373,105,35,4,7,13,1:35.384,\N,\N,2023-08-19T22:56:02.814+05:30
4374,105,41,7,16,14,1:35.410,\N,\N,2023-08-19T22:56:02.814+05:30
4375,105,2,17,18,15,1:36.507,\N,\N,2023-08-19T22:56:02.814+05:30
4376,105,32,19,15,16,1:36.535,\N,\N,2023-08-19T22:56:02.814+05:30
4377,105,10,17,19,17,1:37.140,\N,\N,2023-08-19T22:56:02.814+05:30
4378,105,47,18,21,18,1:40.240,\N,\N,2023-08-19T22:56:02.814+05:30
4379,105,46,18,20,19,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4380,105,30,6,1,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4381,106,30,6,1,1,1:33.542,\N,\N,2023-08-19T22:56:02.814+05:30
4382,106,23,3,4,2,1:34.032,\N,\N,2023-08-19T22:56:02.814+05:30
4383,106,17,19,14,3,1:34.571,\N,\N,2023-08-19T22:56:02.814+05:30
4384,106,11,16,10,4,1:34.897,\N,\N,2023-08-19T22:56:02.814+05:30
4385,106,18,16,9,5,1:35.157,\N,\N,2023-08-19T22:56:02.814+05:30
4386,106,15,7,16,6,1:35.213,\N,\N,2023-08-19T22:56:02.814+05:30
4387,106,21,15,11,7,1:36.136,\N,\N,2023-08-19T22:56:02.814+05:30
4388,106,14,1,5,8,1:36.156,\N,\N,2023-08-19T22:56:02.814+05:30
4389,106,35,4,7,9,1:36.274,\N,\N,2023-08-19T22:56:02.814+05:30
4390,106,44,7,17,10,1:36.420,\N,\N,2023-08-19T22:56:02.814+05:30
4391,106,4,4,8,11,1:36.663,\N,\N,2023-08-19T22:56:02.814+05:30
4392,106,8,1,6,12,1:36.820,\N,\N,2023-08-19T22:56:02.814+05:30
4393,106,31,3,3,13,1:37.653,\N,\N,2023-08-19T22:56:02.814+05:30
4394,106,32,19,15,14,1:38.258,\N,\N,2023-08-19T22:56:02.814+05:30
4395,106,22,6,2,15,1:38.637,\N,\N,2023-08-19T22:56:02.814+05:30
4396,106,2,17,18,16,1:41.953,\N,\N,2023-08-19T22:56:02.814+05:30
4397,106,10,17,19,17,1:43.533,\N,\N,2023-08-19T22:56:02.814+05:30
4398,106,46,18,20,18,1:48.069,\N,\N,2023-08-19T22:56:02.814+05:30
4399,106,47,18,21,19,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4400,106,13,15,12,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4401,107,22,6,2,1,1:10.646,\N,\N,2023-08-19T22:56:02.814+05:30
4402,107,31,3,3,2,1:10.850,\N,\N,2023-08-19T22:56:02.814+05:30
4403,107,8,1,6,3,1:10.892,\N,\N,2023-08-19T22:56:02.814+05:30
4404,107,13,15,12,4,1:10.922,\N,\N,2023-08-19T22:56:02.814+05:30
4405,107,18,16,9,5,1:11.092,\N,\N,2023-08-19T22:56:02.814+05:30
4406,107,11,16,10,6,1:11.120,\N,\N,2023-08-19T22:56:02.814+05:30
4407,107,23,3,4,7,1:11.131,\N,\N,2023-08-19T22:56:02.814+05:30
4408,107,30,6,1,8,1:11.386,\N,\N,2023-08-19T22:56:02.814+05:30
4409,107,4,4,8,9,1:11.454,\N,\N,2023-08-19T22:56:02.814+05:30
4410,107,15,7,16,10,1:11.483,\N,\N,2023-08-19T22:56:02.814+05:30
4411,107,21,15,11,11,1:11.571,\N,\N,2023-08-19T22:56:02.814+05:30
4412,107,17,19,14,12,1:11.665,\N,\N,2023-08-19T22:56:02.814+05:30
4413,107,14,1,5,13,1:11.750,\N,\N,2023-08-19T22:56:02.814+05:30
4414,107,35,4,7,14,1:11.836,\N,\N,2023-08-19T22:56:02.814+05:30
4415,107,41,7,17,15,1:11.974,\N,\N,2023-08-19T22:56:02.814+05:30
4416,107,32,19,15,16,1:12.211,\N,\N,2023-08-19T22:56:02.814+05:30
4417,107,2,17,18,17,1:12.829,\N,\N,2023-08-19T22:56:02.814+05:30
4418,107,10,17,19,18,1:13.502,\N,\N,2023-08-19T22:56:02.814+05:30
4419,107,47,18,21,19,1:13.550,\N,\N,2023-08-19T22:56:02.814+05:30
4420,107,46,18,20,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4421,71,21,4,6,1,1:33.171,1:28.289,\N,2023-08-19T22:56:02.814+05:30
4422,71,15,7,16,2,1:35.270,1:29.159,\N,2023-08-19T22:56:02.814+05:30
4423,71,17,3,7,3,1:36.717,1:28.279,\N,2023-08-19T22:56:02.814+05:30
4424,71,35,15,11,4,1:36.984,1:29.862,\N,2023-08-19T22:56:02.814+05:30
4425,71,14,9,14,5,1:38.320,1:28.892,\N,2023-08-19T22:56:02.814+05:30
4426,71,32,9,15,6,1:37.486,1:29.991,\N,2023-08-19T22:56:02.814+05:30
4427,71,2,3,8,7,1:39.717,1:29.413,\N,2023-08-19T22:56:02.814+05:30
4428,71,18,16,3,8,1:41.512,1:30.616,\N,2023-08-19T22:56:02.814+05:30
4429,71,31,1,10,9,1:45.325,1:29.320,\N,2023-08-19T22:56:02.814+05:30
4430,71,8,1,9,10,1:44.997,1:30.561,\N,2023-08-19T22:56:02.814+05:30
4431,71,22,6,2,11,1:45.481,1:31.341,\N,2023-08-19T22:56:02.814+05:30
4432,71,39,17,19,12,1:44.357,1:32.735,\N,2023-08-19T22:56:02.814+05:30
4433,71,4,4,5,13,1:47.708,1:29.758,\N,2023-08-19T22:56:02.814+05:30
4434,71,33,17,18,14,1:46.846,1:33.483,\N,2023-08-19T22:56:02.814+05:30
4435,71,23,7,17,15,1:51.495,1:31.222,\N,2023-08-19T22:56:02.814+05:30
4436,71,40,18,20,16,1:50.864,1:37.499,\N,2023-08-19T22:56:02.814+05:30
4437,71,27,18,21,17,1:49.230,\N,\N,2023-08-19T22:56:02.814+05:30
4438,71,30,6,1,18,1:57.931,\N,\N,2023-08-19T22:56:02.814+05:30
4439,71,11,16,4,19,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4440,71,13,15,12,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
4441,72,4,4,5,1,1:32.582,1:35.090,\N,2023-08-19T22:56:02.814+05:30
4442,72,15,7,16,2,1:32.672,1:35.253,\N,2023-08-19T22:56:02.814+05:30
4443,72,21,4,6,3,1:32.765,1:35.683,\N,2023-08-19T22:56:02.814+05:30
4444,72,17,3,7,4,1:33.204,1:35.700,\N,2023-08-19T22:56:02.814+05:30
4445,72,23,7,17,5,1:33.106,1:35.901,\N,2023-08-19T22:56:02.814+05:30
4446,72,8,1,9,6,1:32.839,1:36.644,\N,2023-08-19T22:56:02.814+05:30
4447,72,32,9,15,7,1:33.724,1:35.865,\N,2023-08-19T22:56:02.814+05:30
4448,72,14,9,14,8,1:33.809,1:35.891,\N,2023-08-19T22:56:02.814+05:30
4449,72,18,16,3,9,1:33.616,1:36.216,\N,2023-08-19T22:56:02.814+05:30
4450,72,2,3,8,10,1:33.464,1:36.453,\N,2023-08-19T22:56:02.814+05:30
4451,72,31,1,10,11,1:33.333,1:36.757,\N,2023-08-19T22:56:02.814+05:30
4452,72,22,6,2,12,1:34.162,1:37.340,\N,2023-08-19T22:56:02.814+05:30
4453,72,30,6,1,13,1:34.072,1:37.561,\N,2023-08-19T22:56:02.814+05:30
4454,72,13,15,12,14,1:34.151,1:37.733,\N,2023-08-19T22:56:02.814+05:30
4455,72,19,16,4,15,1:34.866,1:37.024,\N,2023-08-19T22:56:02.814+05:30
4456,72,35,15,11,16,1:34.887,1:38.108,\N,2023-08-19T22:56:02.814+05:30
4457,72,39,17,19,17,1:37.806,1:39.850,\N,2023-08-19T22:56:02.814+05:30
4458,72,33,17,18,18,1:37.856,1:40.106,\N,2023-08-19T22:56:02.814+05:30
4459,72,40,18,20,19,1:39.268,1:41.918,\N,2023-08-19T22:56:02.814+05:30
4460,72,27,18,21,20,1:40.432,1:42.569,\N,2023-08-19T22:56:02.814+05:30
4461,73,4,4,5,1,1:29.848,1:32.054,\N,2023-08-19T22:56:02.814+05:30
4462,73,30,6,1,2,1:30.237,1:32.120,\N,2023-08-19T22:56:02.814+05:30
4463,73,15,7,16,3,1:29.993,1:32.667,\N,2023-08-19T22:56:02.814+05:30
4464,73,2,3,8,4,1:30.390,1:32.827,\N,2023-08-19T22:56:02.814+05:30
4465,73,17,3,7,5,1:30.592,1:32.670,\N,2023-08-19T22:56:02.814+05:30
4466,73,23,7,17,6,1:30.952,1:32.319,\N,2023-08-19T22:56:02.814+05:30
