result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,race_time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,race_year,race_name,race_date,circuit_location,driver_ref,driver_number,code,driver_name,dob,driver_nationality,constructor_ref,team,nationality,ingestion_date,created_date
19112,794,563,113,41,25,12,12,12,0.0,196,\N,"","","",\N,"",1955,Indianapolis 500,"",Indianapolis,weyant,"",\N,Chuck Weyant,1923-04-03,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19111,794,518,114,98,18,11,11,11,0.0,197,\N,"","","",\N,"",1955,Indianapolis 500,"",Indianapolis,darter,"",\N,Duane Carter,1913-05-05,American,kuzma,Kuzma,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19110,794,559,113,89,12,10,10,10,0.0,200,+7:46.54,14506070,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,flaherty,"",\N,Pat Flaherty,1926-01-06,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19109,794,556,113,48,17,9,9,9,0.0,200,+7:09.81,14469340,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,daywalt,"",\N,Jimmy Daywalt,1924-08-28,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19108,794,597,113,29,19,8,8,8,0.0,200,+6:41.60,14441130,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,connor,"",\N,Pat O'Connor,1928-10-09,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19107,794,538,113,71,16,7,7,7,0.0,200,+6:24.24,14423770,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,herman,"",\N,Al Herman,1927-03-15,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19106,794,612,113,19,8,6,6,6,0.0,200,+5:57.94,14397470,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,linden,"",\N,Andy Linden,1922-04-05,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19105,794,654,113,77,7,5,5,5,1.0,200,+5:17.17,14356700,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,faulkner,"",\N,Walt Faulkner,1920-02-16,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19104,794,512,114,44,33,4,4,4,3.0,200,+3:38.91,14258440,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,thomson,"",\N,Johnny Thomson,1922-04-09,American,kuzma,Kuzma,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19103,794,653,113,15,10,3,3,3,4.0,200,+3:32.36,14251890,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,davies,"",\N,Jimmy Davies,1929-08-08,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19102,794,529,113,10,2,2,2,2,3.0,200,+2:43.56,14203090,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,bettenhausen,"",\N,Tony Bettenhausen,1916-09-12,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19101,794,628,113,6,14,1,1,1,8.0,200,3:53:59.53,14039530,"","",\N,"",1955,Indianapolis 500,"",Indianapolis,sweikert,"",\N,Bob Sweikert,1926-05-20,American,kurtis_kraft,Kurtis Kraft,American,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20263,795,554,105,24,13,5,5,5,1.0,35,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,behra,"",\N,Jean Behra,1921-02-16,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19149,795,501,6,4,0,"",W,16,0.0,0,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,schell,"",\N,Harry Schell,1921-06-29,American,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19148,795,641,6,48,0,"",W,15,0.0,0,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,taruffi,"",\N,Piero Taruffi,1906-10-12,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19147,795,660,105,38,0,"",W,14,0.0,0,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,claes,"",\N,Johnny Claes,1916-08-11,Belgian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19146,795,554,105,20,5,"",R,13,0.0,3,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,behra,"",\N,Jean Behra,1921-02-16,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19145,795,578,118,40,9,"",R,12,0.0,8,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,vanwall,Vanwall,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19144,795,608,132,30,1,"",R,11,0.0,16,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,castellotti,"",\N,Eugenio Castellotti,1930-10-10,Italian,lancia,Lancia,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19143,795,648,131,12,6,"",R,10,0.0,21,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,kling,"",\N,Karl Kling,1910-09-16,German,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19142,795,627,105,28,12,9,9,9,0.0,33,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,rosier,"",\N,Louis Rosier,1905-11-05,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19141,795,607,105,26,11,8,8,8,0.0,33,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,perdisa,"",\N,Cesare Perdisa,1932-10-21,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19140,795,577,105,22,7,7,7,7,0.0,34,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,musso,"",\N,Luigi Musso,1924-07-28,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19139,795,427,6,4,10,6,6,6,0.0,35,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19138,795,643,105,24,13,5,5,5,1.0,35,\N,"","","",\N,"",1955,Belgian Grand Prix,"",Spa,mieres,"",\N,Roberto Mieres,1924-12-03,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19137,795,632,6,6,8,4,4,4,3.0,36,+3:25.5,9774500,"","",\N,"",1955,Belgian Grand Prix,"",Spa,frere,"",\N,Paul Frère,1917-01-30,Belgian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19136,795,642,6,2,4,3,3,3,4.0,36,+1:40.5,9669500,"","",\N,"",1955,Belgian Grand Prix,"",Spa,farina,"",\N,Nino Farina,1906-10-30,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19135,795,475,131,14,3,2,2,2,6.0,36,+8.1,9577100,"","",\N,"",1955,Belgian Grand Prix,"",Spa,moss,"",\N,Stirling Moss,1929-09-17,British,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19134,795,579,131,10,2,1,1,1,9.0,36,2:39:29.0,9569000,"","",\N,"",1955,Belgian Grand Prix,"",Spa,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19165,796,661,105,26,10,"",R,16,0.0,2,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,peter_walker,"",\N,Peter Walker,1912-10-07,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19164,796,648,131,12,3,"",R,15,0.0,21,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,kling,"",\N,Karl Kling,1910-09-16,German,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19163,796,547,105,32,15,"",R,14,0.0,23,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,gould,"",\N,Horace Gould,1918-09-20,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19162,796,626,128,20,11,"",R,13,0.0,44,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,manzon,"",\N,Robert Manzon,1917-04-12,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19161,796,427,6,4,8,"",R,12,0.0,65,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19160,796,660,6,30,16,11,11,11,0.0,88,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,claes,"",\N,Johnny Claes,1916-08-11,Belgian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19159,796,650,128,24,12,10,10,10,0.0,90,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,pollet,"",\N,Jacques Pollet,1922-07-02,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19158,796,627,105,28,13,9,9,9,0.0,92,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,rosier,"",\N,Louis Rosier,1905-11-05,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19157,796,624,128,22,14,8,8,8,0.0,92,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,ramos,"",\N,Hernando da Silva Ramos,1925-12-07,Brazilian,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19156,796,578,6,2,5,7,7,7,0.0,95,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19155,796,554,105,14,6,6,6,6,0.0,97,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,behra,"",\N,Jean Behra,1921-02-16,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19154,796,608,6,6,9,5,5,5,2.0,97,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,castellotti,"",\N,Eugenio Castellotti,1930-10-10,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19153,796,643,105,16,7,4,4,4,4.0,99,\N,"","","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,mieres,"",\N,Roberto Mieres,1924-12-03,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19152,796,577,105,18,4,3,3,3,4.0,100,+57.1,10520900,"","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,musso,"",\N,Luigi Musso,1924-07-28,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19151,796,475,131,10,2,2,2,2,6.0,100,+0.3,10464100,"","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,moss,"",\N,Stirling Moss,1929-09-17,British,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19150,796,579,131,8,1,1,1,1,8.0,100,2:54:23.8,10463800,"","",\N,"",1955,Dutch Grand Prix,"",Zandvoort,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20266,797,661,125,36,14,"",R,19,0.0,19,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,peter_walker,"",\N,Peter Walker,1912-10-07,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20265,797,501,118,28,15,9,9,9,0.0,72,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,schell,"",\N,Harry Schell,1921-06-29,American,vanwall,Vanwall,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20264,797,608,6,16,12,6,6,6,0.0,87,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,castellotti,"",\N,Eugenio Castellotti,1930-10-10,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19190,797,486,125,34,21,"",W,25,0.0,0,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,fairman,"",\N,Jack Fairman,1913-03-15,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19189,797,626,128,22,11,"",R,24,0.0,4,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,manzon,"",\N,Robert Manzon,1917-04-12,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19188,797,554,105,2,3,"",R,23,0.0,9,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,behra,"",\N,Jean Behra,1921-02-16,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19187,797,609,105,8,8,"",R,22,0.0,9,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,simon,"",\N,André Simon,1920-01-05,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19186,797,608,6,20,10,"",R,21,0.0,16,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,castellotti,"",\N,Eugenio Castellotti,1930-10-10,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19185,797,665,125,38,19,"",R,20,0.0,18,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,marr,"",\N,Leslie Marr,1922-08-14,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19184,797,666,125,36,14,"",R,19,0.0,19,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,rolt,"",\N,Tony Rolt,1918-10-16,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19183,797,501,118,30,7,"",R,18,0.0,20,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,schell,"",\N,Harry Schell,1921-06-29,American,vanwall,Vanwall,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19182,797,547,105,48,22,"",R,17,0.0,22,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,gould,"",\N,Horace Gould,1918-09-20,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19181,797,456,105,44,20,"",R,16,0.0,23,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,salvadori,"",\N,Roy Salvadori,1922-05-12,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19180,797,624,128,24,18,"",R,15,0.0,26,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,ramos,"",\N,Hernando da Silva Ramos,1925-12-07,Brazilian,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19179,797,581,105,42,24,"",R,14,0.0,28,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,collins,"",\N,Peter Collins,1931-11-06,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19178,797,664,125,32,17,"",R,13,0.0,30,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,mcalpine,"",\N,Kenneth McAlpine,1920-09-21,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19177,797,356,87,40,25,"",R,12,0.0,30,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,jack_brabham,"",\N,Jack Brabham,1926-04-02,Australian,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19176,797,643,105,6,6,"",R,11,0.0,47,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,mieres,"",\N,Roberto Mieres,1924-12-03,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19175,797,427,6,18,13,"",R,10,0.0,59,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19174,797,663,118,28,15,9,9,9,0.0,72,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,wharton,"",\N,Ken Wharton,1916-03-21,British,vanwall,Vanwall,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19173,797,651,105,46,16,8,8,8,0.0,79,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,macklin,"",\N,Lance Macklin,1919-09-02,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19172,797,662,128,26,23,7,7,7,0.0,81,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,sparken,"",\N,Mike Sparken,1930-06-16,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19171,797,578,6,16,12,6,6,6,0.0,87,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19170,797,577,105,4,9,5,5,5,2.0,89,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,musso,"",\N,Luigi Musso,1924-07-28,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19169,797,641,131,50,5,4,4,4,3.0,89,\N,"","","",\N,"",1955,British Grand Prix,"",Liverpool,taruffi,"",\N,Piero Taruffi,1906-10-12,Italian,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19168,797,648,131,14,4,3,3,3,4.0,90,+1:11.8,11313000,"","",\N,"",1955,British Grand Prix,"",Liverpool,kling,"",\N,Karl Kling,1910-09-16,German,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19167,797,579,131,10,2,2,2,2,6.0,90,+0.2,11241400,"","",\N,"",1955,British Grand Prix,"",Liverpool,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19166,797,475,131,12,1,1,1,1,9.0,90,3:07:21.2,11241200,"","",\N,"",1955,British Grand Prix,"",Liverpool,moss,"",\N,Stirling Moss,1929-09-17,British,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19213,798,586,137,46,0,"",W,23,0.0,0,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,piotti,"",\N,Luigi Piotti,1913-10-27,Italian,arzani-volpini,Arzani-Volpini,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19212,798,633,6,10,8,"",W,22,0.0,0,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,villoresi,"",\N,Luigi Villoresi,1909-05-16,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19211,798,642,6,2,5,"",W,21,0.0,0,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,farina,"",\N,Nino Farina,1906-10-30,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19210,798,663,118,44,17,"",R,20,0.0,0,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,wharton,"",\N,Ken Wharton,1916-03-21,British,vanwall,Vanwall,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19209,798,668,128,24,22,"",R,19,0.0,7,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,lucas,"",\N,Jean Lucas,1917-04-25,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19208,798,501,118,42,13,"",R,18,0.0,7,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,schell,"",\N,Harry Schell,1921-06-29,American,vanwall,Vanwall,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19207,798,581,105,32,11,"",R,17,0.0,22,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,collins,"",\N,Peter Collins,1931-11-06,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19206,798,624,128,22,18,"",R,16,0.0,23,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,ramos,"",\N,Hernando da Silva Ramos,1925-12-07,Brazilian,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19205,798,650,128,26,19,"",R,15,0.0,26,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,pollet,"",\N,Jacques Pollet,1922-07-02,French,gordini,Gordini,French,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19204,798,475,131,16,2,"",R,14,1.0,27,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,moss,"",\N,Stirling Moss,1929-09-17,British,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19203,798,547,105,38,21,"",R,13,0.0,31,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,gould,"",\N,Horace Gould,1918-09-20,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19202,798,577,105,30,10,"",R,12,0.0,31,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,musso,"",\N,Luigi Musso,1924-07-28,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19201,798,648,131,20,3,"",R,11,0.0,32,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,kling,"",\N,Karl Kling,1910-09-16,German,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19200,798,578,6,6,14,10,10,10,0.0,38,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19199,798,667,105,40,20,9,9,9,0.0,46,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,fitch,"",\N,John Fitch,1917-08-04,American,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19198,798,427,6,8,15,8,8,8,0.0,47,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19197,798,643,105,28,7,7,7,7,0.0,48,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,mieres,"",\N,Roberto Mieres,1924-12-03,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19196,798,620,6,12,12,6,6,6,0.0,49,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,maglioli,"",\N,Umberto Maglioli,1928-06-05,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19195,798,496,105,34,16,5,5,5,2.0,49,\N,"","","",\N,"",1955,Italian Grand Prix,"",Monza,menditeguy,"",\N,Carlos Menditeguy,1914-08-10,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19194,798,554,105,36,6,4,4,4,3.0,50,+3:57.5,8941900,"","",\N,"",1955,Italian Grand Prix,"",Monza,behra,"",\N,Jean Behra,1921-02-16,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19193,798,608,6,4,4,3,3,3,4.0,50,+46.2,8750600,"","",\N,"",1955,Italian Grand Prix,"",Monza,castellotti,"",\N,Eugenio Castellotti,1930-10-10,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19192,798,641,131,14,9,2,2,2,6.0,50,+0.7,8705100,"","",\N,"",1955,Italian Grand Prix,"",Monza,taruffi,"",\N,Piero Taruffi,1906-10-12,Italian,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
19191,798,579,131,18,1,1,1,1,8.0,50,2:25:04.4,8704400,"","",\N,"",1955,Italian Grand Prix,"",Monza,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,mercedes,Mercedes,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20178,833,666,151,9,10,"",R,20,0.0,5,\N,"","","",\N,"",1950,British Grand Prix,"",Silverstone,rolt,"",\N,Tony Rolt,1918-10-16,British,era,ERA,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20177,833,788,105,10,20,10,10,10,0.0,64,\N,"","","",\N,"",1950,British Grand Prix,"",Silverstone,fry,"",\N,Joe Fry,1915-10-26,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20045,833,790,151,8,12,"",R,21,0.0,2,\N,"","","",\N,"",1950,British Grand Prix,"",Silverstone,leslie_johnson,"",\N,Leslie Johnson,1912-03-22,British,era,ERA,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20044,833,661,151,9,10,"",R,20,0.0,5,\N,"","","",\N,"",1950,British Grand Prix,"",Silverstone,peter_walker,"",\N,Peter Walker,1912-10-07,British,era,ERA,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
